MEP	ECMp	Ligand	Spot Cell Count	2N DNA Proportion	Lineage Ratio
ITGA10B1_TGFB2|A	ITGA10B1	TGFB2|A	6.772	1.76246	-3.887635
ITGA2B1_TGFB2|A	ITGA2B1	TGFB2|A	6.8112	1.75696	-3.949269
ITGA3B1_TGFB2|A	ITGA3B1	TGFB2|A	6.573	1.90112	-3.823614
ITGA4B1_TGFB2|A	ITGA4B1	TGFB2|A	6.6268	1.76192	-3.748898
ITGA6B4_TGFB2|A	ITGA6B4	TGFB2|A	6.6813	1.93456	-3.79308
ITGA9B1_TGFB2|A	ITGA9B1	TGFB2|A	6.5573	1.71623	-3.711818
ITGAMB2_TGFB2|A	ITGAMB2	TGFB2|A	6.5579	1.98369	-3.785889
ITGAVB6_TGFB2|A	ITGAVB6	TGFB2|A	6.785	2.16916	-3.998665
LAMB1_TGFB2|A	LAMB1	TGFB2|A	6.5192	2.08049	-3.848929
LUM_TGFB2|A	LUM	TGFB2|A	6.9968	1.83799	-4.00431
Laminin3B32_TGFB2|A	Laminin3B32	TGFB2|A	6.5807	1.912	-3.773817
NID1|1_TGFB2|A	NID1|1	TGFB2|A	4.9174	0.8468	-3.226533
OMD_TGFB2|A	OMD	TGFB2|A	6.7975	2.17727	-3.868044
PECAM1|Long_TGFB2|A	PECAM1|Long	TGFB2|A	6.7648	1.66195	-3.881934
POSTN|1_TGFB2|A	POSTN|1	TGFB2|A	6.9662	1.46584	-4.031447
SPARC_TGFB2|A	SPARC	TGFB2|A	6.8505	1.68494	-3.911479
SPP1|A_TGFB2|A	SPP1|A	TGFB2|A	6.5889	1.90699	-3.647896
THBS1|1_TGFB2|A	THBS1|1	TGFB2|A	6.5949	2.43001	-3.738051
TNC|1_TGFB2|A	TNC|1	TGFB2|A	6.7291	1.88921	-3.761203
VCAM1|1_TGFB2|A	VCAM1|1	TGFB2|A	6.6228	1.66721	-3.950066
VTN_TGFB2|A	VTN	TGFB2|A	6.446	1.66067	-3.814226
ALCAM|1_THPO|1	ALCAM|1	THPO|1	6.6989	1.45143	-4.049134
BCAN|1_THPO|1	BCAN|1	THPO|1	6.3018	2.09454	-4.047616
BGN_THPO|1	BGN	THPO|1	6.627	1.67196	-4.015709
CD44|1_THPO|1	CD44|1	THPO|1	6.6563	1.66814	-3.999773
CDH15_THPO|1	CDH15	THPO|1	6.6446	1.72298	-4.162027
CDH1|1_THPO|1	CDH1|1	THPO|1	6.5201	1.85972	-3.999904
CDH20_THPO|1	CDH20	THPO|1	7.006	1.88811	-4.322366
CDH3|1_THPO|1	CDH3|1	THPO|1	6.5438	1.60943	-3.982595
CDH6|1_THPO|1	CDH6|1	THPO|1	6.5888	1.56429	-4.022839
CDH8_THPO|1	CDH8	THPO|1	6.8099	1.98387	-4.114688
CEACAM6_THPO|1	CEACAM6	THPO|1	6.5177	1.59085	-4.064474
COL1_THPO|1	COL1	THPO|1	6.6714	1.70217	-4.26962
COL23A1|1_THPO|1	COL23A1|1	THPO|1	6.6325	1.58593	-3.94521
COL2A1|2_THPO|1	COL2A1|2	THPO|1	6.7203	1.89169	-4.125768
COL3A1|1_THPO|1	COL3A1|1	THPO|1	6.5965	1.5236	-4.078955
COL4_THPO|1	COL4	THPO|1	6.7436	1.87532	-3.965922
COL5A1_THPO|1	COL5A1	THPO|1	6.7102	1.61996	-4.191051
DCN|A_THPO|1	DCN|A	THPO|1	6.3215	1.9484	-3.748652
DSG2_THPO|1	DSG2	THPO|1	6.7394	1.7769	-4.053633
ECM1|1_THPO|1	ECM1|1	THPO|1	6.7894	1.4866	-4.176134
ELN|3_THPO|1	ELN|3	THPO|1	6.1498	1.8776	-3.922324
FBN1_THPO|1	FBN1	THPO|1	6.5949	1.48989	-3.941241
FN1|1_THPO|1	FN1|1	THPO|1	6.7648	1.72812	-3.995069
GAP43|1_THPO|1	GAP43|1	THPO|1	6.4807	1.55873	-4.059236
HA<500kDa_THPO|1	HA<500kDa	THPO|1	6.479	1.58729	-3.78794
HA>500kDa_THPO|1	HA>500kDa	THPO|1	6.6691	1.52201	-4.122732
ICAM1_THPO|1	ICAM1	THPO|1	7.0142	1.57093	-4.187602
ITGA10B1_THPO|1	ITGA10B1	THPO|1	6.6846	1.72893	-4.031761
ITGA2B1_THPO|1	ITGA2B1	THPO|1	6.6725	1.41053	-4.201975
ITGA3B1_THPO|1	ITGA3B1	THPO|1	6.7568	1.63454	-4.034247
ITGA4B1_THPO|1	ITGA4B1	THPO|1	6.5726	1.72199	-3.874506
ITGA6B4_THPO|1	ITGA6B4	THPO|1	6.159	2.04255	-3.576955
ITGA9B1_THPO|1	ITGA9B1	THPO|1	6.5531	2.07246	-4.012593
ITGAMB2_THPO|1	ITGAMB2	THPO|1	6.5386	1.76085	-4.117376
ITGAVB6_THPO|1	ITGAVB6	THPO|1	6.867	1.71862	-4.176618
LAMB1_THPO|1	LAMB1	THPO|1	6.9318	1.51075	-4.227522
LUM_THPO|1	LUM	THPO|1	6.7833	1.84822	-4.153384
Laminin3B32_THPO|1	Laminin3B32	THPO|1	6.6089	1.55759	-4.195071
NID1|1_THPO|1	NID1|1	THPO|1	5.6965	2.25834	-3.671338
OMD_THPO|1	OMD	THPO|1	6.7183	1.62725	-3.957176
PECAM1|Long_THPO|1	PECAM1|Long	THPO|1	6.8486	1.51161	-4.16955
POSTN|1_THPO|1	POSTN|1	THPO|1	6.9356	1.70203	-4.274679
SPARC_THPO|1	SPARC	THPO|1	6.7811	1.71774	-3.977598
SPP1|A_THPO|1	SPP1|A	THPO|1	6.6105	1.54677	-4.194767
THBS1|1_THPO|1	THBS1|1	THPO|1	6.5715	2.1346	-3.929374
TNC|1_THPO|1	TNC|1	THPO|1	6.3116	1.80296	-3.931313
VCAM1|1_THPO|1	VCAM1|1	THPO|1	6.7839	2.05772	-4.070752
VTN_THPO|1	VTN	THPO|1	6.7787	1.72423	-3.990401
ALCAM|1_TNF	ALCAM|1	TNF	6.8781	1.75173	-3.79585
BCAN|1_TNF	BCAN|1	TNF	6.6267	1.68636	-3.76882
BGN_TNF	BGN	TNF	6.5762	1.78524	-3.875431
CD44|1_TNF	CD44|1	TNF	6.7228	1.52114	-3.831852
CDH15_TNF	CDH15	TNF	6.3987	1.48577	-3.717038
CDH1|1_TNF	CDH1|1	TNF	6.6552	1.479	-3.785149
CDH20_TNF	CDH20	TNF	6.888	1.67663	-4.070656
CDH3|1_TNF	CDH3|1	TNF	6.5816	1.58862	-3.67554
CDH6|1_TNF	CDH6|1	TNF	6.6685	1.69349	-3.9181
CDH8_TNF	CDH8	TNF	6.7112	1.60516	-3.879467
CEACAM6_TNF	CEACAM6	TNF	6.7585	1.50577	-4.000444
COL1_TNF	COL1	TNF	6.8333	1.37611	-3.959347
COL23A1|1_TNF	COL23A1|1	TNF	6.7951	1.89834	-3.937557
COL2A1|2_TNF	COL2A1|2	TNF	6.9906	1.45245	-3.964135
COL3A1|1_TNF	COL3A1|1	TNF	6.6572	1.45054	-3.877591
COL4_TNF	COL4	TNF	6.7063	1.69475	-3.740952
COL5A1_TNF	COL5A1	TNF	6.8229	1.68285	-3.988484
DCN|A_TNF	DCN|A	TNF	6.7513	1.7964	-3.813446
DSG2_TNF	DSG2	TNF	6.9345	1.54112	-3.736378
ECM1|1_TNF	ECM1|1	TNF	6.5197	1.51123	-3.569986
ELN|3_TNF	ELN|3	TNF	6.527	1.42215	-3.809768
FBN1_TNF	FBN1	TNF	7.0045	1.33096	-3.913815
FN1|1_TNF	FN1|1	TNF	6.8228	2.00494	-3.843432
GAP43|1_TNF	GAP43|1	TNF	6.629	1.48227	-3.965004
HA<500kDa_TNF	HA<500kDa	TNF	6.6515	1.53291	-3.975661
HA>500kDa_TNF	HA>500kDa	TNF	6.6776	1.16011	-3.868527
ICAM1_TNF	ICAM1	TNF	6.8286	1.64462	-4.026845
ITGA10B1_TNF	ITGA10B1	TNF	6.8734	1.61644	-3.868022
ITGA2B1_TNF	ITGA2B1	TNF	6.9182	1.42027	-3.857006
ITGA3B1_TNF	ITGA3B1	TNF	6.8196	1.83394	-4.034995
ITGA4B1_TNF	ITGA4B1	TNF	6.9425	1.45216	-3.975862
ITGA6B4_TNF	ITGA6B4	TNF	6.5257	1.68881	-3.848862
ITGA9B1_TNF	ITGA9B1	TNF	6.3971	1.88838	-3.514752
ITGAMB2_TNF	ITGAMB2	TNF	6.9794	1.76819	-4.002369
ITGAVB6_TNF	ITGAVB6	TNF	6.7021	1.43902	-3.980227
LAMB1_TNF	LAMB1	TNF	6.6006	1.554	-3.926986
LUM_TNF	LUM	TNF	6.9308	1.50838	-3.953185
Laminin3B32_TNF	Laminin3B32	TNF	6.9484	1.9519	-4.018344
NID1|1_TNF	NID1|1	TNF	5.7863	1.55179	-3.575029
OMD_TNF	OMD	TNF	6.3638	1.75819	-3.56245
PECAM1|Long_TNF	PECAM1|Long	TNF	6.7296	1.74753	-3.860226
POSTN|1_TNF	POSTN|1	TNF	6.6079	1.3817	-3.890572
SPARC_TNF	SPARC	TNF	7.1304	1.33748	-3.987209
SPP1|A_TNF	SPP1|A	TNF	6.5699	1.50853	-3.895033
THBS1|1_TNF	THBS1|1	TNF	6.5918	1.7537	-3.665982
TNC|1_TNF	TNC|1	TNF	6.5597	1.65821	-3.805343
VCAM1|1_TNF	VCAM1|1	TNF	6.7201	1.65286	-3.9502
VTN_TNF	VTN	TNF	6.5387	1.53229	-3.891366
ALCAM|1_TNFRSF11B	ALCAM|1	TNFRSF11B	6.5577	1.70069	-3.790074
BCAN|1_TNFRSF11B	BCAN|1	TNFRSF11B	5.9142	1.78645	-3.643811
BGN_TNFRSF11B	BGN	TNFRSF11B	6.4512	1.64147	-3.707346
CD44|1_TNFRSF11B	CD44|1	TNFRSF11B	6.3136	1.6314	-3.803356
CDH15_TNFRSF11B	CDH15	TNFRSF11B	5.7439	1.36957	-3.489979
CDH1|1_TNFRSF11B	CDH1|1	TNFRSF11B	6.3002	1.72934	-3.813951
CDH20_TNFRSF11B	CDH20	TNFRSF11B	6.1139	1.67844	-3.676963
CDH3|1_TNFRSF11B	CDH3|1	TNFRSF11B	6.0106	1.86038	-3.69544
CDH6|1_TNFRSF11B	CDH6|1	TNFRSF11B	6.3339	1.45291	-3.801272
CDH8_TNFRSF11B	CDH8	TNFRSF11B	5.885	1.50258	-3.662665
CEACAM6_TNFRSF11B	CEACAM6	TNFRSF11B	6.2334	1.67315	-3.777895
COL1_TNFRSF11B	COL1	TNFRSF11B	6.5782	1.18315	-4.017295
COL23A1|1_TNFRSF11B	COL23A1|1	TNFRSF11B	6.0834	1.2003	-3.66264
COL2A1|2_TNFRSF11B	COL2A1|2	TNFRSF11B	6.3841	1.95695	-3.694369
COL3A1|1_TNFRSF11B	COL3A1|1	TNFRSF11B	6.2928	1.58809	-3.629826
COL4_TNFRSF11B	COL4	TNFRSF11B	6.1628	1.36444	-3.65571
COL5A1_TNFRSF11B	COL5A1	TNFRSF11B	6.6537	1.47403	-3.994216
DCN|A_TNFRSF11B	DCN|A	TNFRSF11B	6.6826	1.47583	-3.918589
DSG2_TNFRSF11B	DSG2	TNFRSF11B	6.4221	1.39896	-3.892953
ECM1|1_TNFRSF11B	ECM1|1	TNFRSF11B	6.6025	1.67591	-3.903484
ELN|3_TNFRSF11B	ELN|3	TNFRSF11B	3.7522	1.73164	-3.476442
FBN1_TNFRSF11B	FBN1	TNFRSF11B	6.4878	1.65537	-3.824453
FN1|1_TNFRSF11B	FN1|1	TNFRSF11B	6.49	1.87547	-3.833628
GAP43|1_TNFRSF11B	GAP43|1	TNFRSF11B	6.2288	1.37729	-3.881054
HA<500kDa_TNFRSF11B	HA<500kDa	TNFRSF11B	6.3072	1.83665	-3.739073
HA>500kDa_TNFRSF11B	HA>500kDa	TNFRSF11B	6.1834	1.26125	-3.524948
ICAM1_TNFRSF11B	ICAM1	TNFRSF11B	6.4123	1.51139	-4.002373
ITGA10B1_TNFRSF11B	ITGA10B1	TNFRSF11B	6.4878	1.64831	-4.061384
ITGA2B1_TNFRSF11B	ITGA2B1	TNFRSF11B	5.8926	1.69463	-3.516241
ITGA3B1_TNFRSF11B	ITGA3B1	TNFRSF11B	6.1277	1.6786	-3.723981
ITGA4B1_TNFRSF11B	ITGA4B1	TNFRSF11B	6.237	1.47576	-3.637945
ITGA6B4_TNFRSF11B	ITGA6B4	TNFRSF11B	5.911	1.70859	-3.414812
ITGA9B1_TNFRSF11B	ITGA9B1	TNFRSF11B	6.4854	1.49227	-3.797819
ITGAMB2_TNFRSF11B	ITGAMB2	TNFRSF11B	6.3986	1.68906	-3.669078
ITGAVB6_TNFRSF11B	ITGAVB6	TNFRSF11B	6.0549	1.56211	-3.6728
LAMB1_TNFRSF11B	LAMB1	TNFRSF11B	6.5727	1.55034	-3.932915
LUM_TNFRSF11B	LUM	TNFRSF11B	6.4131	1.42381	-3.719846
Laminin3B32_TNFRSF11B	Laminin3B32	TNFRSF11B	6.2312	1.69426	-3.926288
NID1|1_TNFRSF11B	NID1|1	TNFRSF11B	5.0025	2.7658	-3.317457
OMD_TNFRSF11B	OMD	TNFRSF11B	6.5056	2.00557	-3.754328
PECAM1|Long_TNFRSF11B	PECAM1|Long	TNFRSF11B	6.0302	1.65995	-3.613637
POSTN|1_TNFRSF11B	POSTN|1	TNFRSF11B	6.2194	1.35347	-3.806816
SPARC_TNFRSF11B	SPARC	TNFRSF11B	6.5129	1.84156	-3.849021
SPP1|A_TNFRSF11B	SPP1|A	TNFRSF11B	6.5047	1.27905	-3.969521
THBS1|1_TNFRSF11B	THBS1|1	TNFRSF11B	6.0018	1.95259	-3.501503
TNC|1_TNFRSF11B	TNC|1	TNFRSF11B	6.1288	1.80696	-3.701819
VCAM1|1_TNFRSF11B	VCAM1|1	TNFRSF11B	6.3124	1.39337	-3.854473
VTN_TNFRSF11B	VTN	TNFRSF11B	6.4116	1.60388	-3.879182
ALCAM|1_TNFSF11|1	ALCAM|1	TNFSF11|1	6.538	1.6871	-3.856311
BCAN|1_TNFSF11|1	BCAN|1	TNFSF11|1	6.6915	1.85104	-3.968756
BGN_TNFSF11|1	BGN	TNFSF11|1	6.6343	1.88802	-3.978148
CD44|1_TNFSF11|1	CD44|1	TNFSF11|1	6.5954	1.5504	-4.007723
CDH15_TNFSF11|1	CDH15	TNFSF11|1	6.7518	2.06924	-4.052212
CDH1|1_TNFSF11|1	CDH1|1	TNFSF11|1	6.1476	1.84976	-3.784146
CDH20_TNFSF11|1	CDH20	TNFSF11|1	6.8758	1.57885	-4.116425
CDH3|1_TNFSF11|1	CDH3|1	TNFSF11|1	6.5216	1.70181	-3.701555
CDH6|1_TNFSF11|1	CDH6|1	TNFSF11|1	6.7211	1.5091	-3.896107
CDH8_TNFSF11|1	CDH8	TNFSF11|1	6.8861	2.03468	-4.212742
CEACAM6_TNFSF11|1	CEACAM6	TNFSF11|1	6.4987	1.88895	-3.654417
COL1_TNFSF11|1	COL1	TNFSF11|1	6.767	1.72075	-4.156384
COL23A1|1_TNFSF11|1	COL23A1|1	TNFSF11|1	6.9353	1.94235	-4.16075
COL2A1|2_TNFSF11|1	COL2A1|2	TNFSF11|1	6.6776	1.90339	-3.984711
COL3A1|1_TNFSF11|1	COL3A1|1	TNFSF11|1	6.8168	1.79171	-4.037987
COL4_TNFSF11|1	COL4	TNFSF11|1	6.8051	1.79469	-3.987596
COL5A1_TNFSF11|1	COL5A1	TNFSF11|1	6.9522	1.81024	-4.273283
DCN|A_TNFSF11|1	DCN|A	TNFSF11|1	6.7588	1.64048	-4.186706
DSG2_TNFSF11|1	DSG2	TNFSF11|1	6.5512	1.89794	-3.813143
ECM1|1_TNFSF11|1	ECM1|1	TNFSF11|1	6.786	1.69636	-3.973208
ELN|3_TNFSF11|1	ELN|3	TNFSF11|1	5.3915	1.62678	-3.650645
FBN1_TNFSF11|1	FBN1	TNFSF11|1	7.0288	1.65191	-4.033698
FN1|1_TNFSF11|1	FN1|1	TNFSF11|1	6.8741	1.68247	-4.110442
GAP43|1_TNFSF11|1	GAP43|1	TNFSF11|1	6.9582	1.87087	-4.05422
HA<500kDa_TNFSF11|1	HA<500kDa	TNFSF11|1	6.6423	2.01734	-3.923128
HA>500kDa_TNFSF11|1	HA>500kDa	TNFSF11|1	6.8753	2.23198	-4.075747
ICAM1_TNFSF11|1	ICAM1	TNFSF11|1	6.6555	1.72929	-4.033862
ITGA10B1_TNFSF11|1	ITGA10B1	TNFSF11|1	6.8972	1.76046	-4.211364
ITGA2B1_TNFSF11|1	ITGA2B1	TNFSF11|1	6.8469	1.76036	-4.012708
ITGA3B1_TNFSF11|1	ITGA3B1	TNFSF11|1	6.835	1.84856	-4.089479
ITGA4B1_TNFSF11|1	ITGA4B1	TNFSF11|1	6.4344	1.69462	-3.99037
ITGA6B4_TNFSF11|1	ITGA6B4	TNFSF11|1	6.5734	1.87671	-4.026015
ITGA9B1_TNFSF11|1	ITGA9B1	TNFSF11|1	6.7388	1.88111	-4.143168
ITGAMB2_TNFSF11|1	ITGAMB2	TNFSF11|1	6.7102	1.53916	-3.939359
ITGAVB6_TNFSF11|1	ITGAVB6	TNFSF11|1	6.3308	1.96753	-4.039095
LAMB1_TNFSF11|1	LAMB1	TNFSF11|1	6.4441	1.84477	-4.013017
LUM_TNFSF11|1	LUM	TNFSF11|1	6.8646	1.70416	-4.027117
Laminin3B32_TNFSF11|1	Laminin3B32	TNFSF11|1	6.6797	1.89474	-3.796662
NID1|1_TNFSF11|1	NID1|1	TNFSF11|1	5.1804	1.30224	-3.631165
OMD_TNFSF11|1	OMD	TNFSF11|1	6.6361	1.67535	-3.87124
PECAM1|Long_TNFSF11|1	PECAM1|Long	TNFSF11|1	6.7502	1.87996	-4.128564
POSTN|1_TNFSF11|1	POSTN|1	TNFSF11|1	6.6314	1.82322	-4.036574
SPARC_TNFSF11|1	SPARC	TNFSF11|1	6.8155	2.01861	-3.99609
SPP1|A_TNFSF11|1	SPP1|A	TNFSF11|1	6.7858	1.92937	-4.015642
THBS1|1_TNFSF11|1	THBS1|1	TNFSF11|1	6.4743	1.92019	-3.956341
TNC|1_TNFSF11|1	TNC|1	TNFSF11|1	6.8024	1.74276	-3.986298
VCAM1|1_TNFSF11|1	VCAM1|1	TNFSF11|1	6.6589	1.78869	-3.836136
VTN_TNFSF11|1	VTN	TNFSF11|1	6.5949	1.73685	-3.971753
ALCAM|1_VEGFA|VEGF206	ALCAM|1	VEGFA|VEGF206	6.2607	1.87643	-3.634009
BCAN|1_VEGFA|VEGF206	BCAN|1	VEGFA|VEGF206	6.1464	1.83781	-3.688827
BGN_VEGFA|VEGF206	BGN	VEGFA|VEGF206	6.5039	1.89941	-3.904027
CD44|1_VEGFA|VEGF206	CD44|1	VEGFA|VEGF206	6.1877	1.99129	-3.807984
CDH15_VEGFA|VEGF206	CDH15	VEGFA|VEGF206	5.8836	1.73274	-3.475636
CDH1|1_VEGFA|VEGF206	CDH1|1	VEGFA|VEGF206	6.0678	1.74872	-3.682479
CDH20_VEGFA|VEGF206	CDH20	VEGFA|VEGF206	6.1774	1.82059	-3.675286
CDH3|1_VEGFA|VEGF206	CDH3|1	VEGFA|VEGF206	5.9374	1.93987	-3.625825
CDH6|1_VEGFA|VEGF206	CDH6|1	VEGFA|VEGF206	6.1889	2.13018	-3.851879
CDH8_VEGFA|VEGF206	CDH8	VEGFA|VEGF206	6.2586	1.92092	-3.75117
CEACAM6_VEGFA|VEGF206	CEACAM6	VEGFA|VEGF206	6.161	2.1028	-3.652621
COL1_VEGFA|VEGF206	COL1	VEGFA|VEGF206	5.8815	1.77302	-3.635406
COL23A1|1_VEGFA|VEGF206	COL23A1|1	VEGFA|VEGF206	6.3629	1.662	-3.879176
COL2A1|2_VEGFA|VEGF206	COL2A1|2	VEGFA|VEGF206	6.2589	1.97619	-3.821904
COL3A1|1_VEGFA|VEGF206	COL3A1|1	VEGFA|VEGF206	6.1716	1.85407	-3.724914
COL4_VEGFA|VEGF206	COL4	VEGFA|VEGF206	6.3571	1.81431	-3.785358
COL5A1_VEGFA|VEGF206	COL5A1	VEGFA|VEGF206	6.3872	1.91553	-4.045912
DCN|A_VEGFA|VEGF206	DCN|A	VEGFA|VEGF206	6.4729	1.51172	-3.821613
DSG2_VEGFA|VEGF206	DSG2	VEGFA|VEGF206	6.3793	1.81622	-3.755523
ECM1|1_VEGFA|VEGF206	ECM1|1	VEGFA|VEGF206	6.3057	1.63643	-3.784426
ELN|3_VEGFA|VEGF206	ELN|3	VEGFA|VEGF206	5.0437	2.25099	-3.411552
FBN1_VEGFA|VEGF206	FBN1	VEGFA|VEGF206	6.5295	1.83272	-3.829373
FN1|1_VEGFA|VEGF206	FN1|1	VEGFA|VEGF206	6.1258	1.78977	-3.752515
GAP43|1_VEGFA|VEGF206	GAP43|1	VEGFA|VEGF206	6.0823	1.92729	-3.816396
HA<500kDa_VEGFA|VEGF206	HA<500kDa	VEGFA|VEGF206	6.199	1.80576	-3.84019
HA>500kDa_VEGFA|VEGF206	HA>500kDa	VEGFA|VEGF206	6.1534	1.96244	-3.703883
ICAM1_VEGFA|VEGF206	ICAM1	VEGFA|VEGF206	6.4013	1.64152	-3.913898
ITGA10B1_VEGFA|VEGF206	ITGA10B1	VEGFA|VEGF206	5.8489	1.78135	-3.61952
ITGA2B1_VEGFA|VEGF206	ITGA2B1	VEGFA|VEGF206	5.8394	1.6608	-3.566024
ITGA3B1_VEGFA|VEGF206	ITGA3B1	VEGFA|VEGF206	6.3799	1.91053	-3.838838
ITGA4B1_VEGFA|VEGF206	ITGA4B1	VEGFA|VEGF206	5.7772	1.59578	-3.399568
ITGA6B4_VEGFA|VEGF206	ITGA6B4	VEGFA|VEGF206	6.1223	1.76856	-3.909837
ITGA9B1_VEGFA|VEGF206	ITGA9B1	VEGFA|VEGF206	5.8243	2.14619	-3.457551
ITGAMB2_VEGFA|VEGF206	ITGAMB2	VEGFA|VEGF206	5.7626	1.49768	-3.448868
ITGAVB6_VEGFA|VEGF206	ITGAVB6	VEGFA|VEGF206	5.9062	1.79454	-3.689399
LAMB1_VEGFA|VEGF206	LAMB1	VEGFA|VEGF206	6.3721	1.9156	-3.774605
LUM_VEGFA|VEGF206	LUM	VEGFA|VEGF206	6.5126	1.62518	-3.961588
Laminin3B32_VEGFA|VEGF206	Laminin3B32	VEGFA|VEGF206	5.9097	1.84316	-3.590378
NID1|1_VEGFA|VEGF206	NID1|1	VEGFA|VEGF206	3.9539	1.7219	-3.411143
OMD_VEGFA|VEGF206	OMD	VEGFA|VEGF206	5.7404	2.15749	-3.713244
PECAM1|Long_VEGFA|VEGF206	PECAM1|Long	VEGFA|VEGF206	6.1009	1.90785	-3.556927
POSTN|1_VEGFA|VEGF206	POSTN|1	VEGFA|VEGF206	6.0333	1.61001	-3.761207
SPARC_VEGFA|VEGF206	SPARC	VEGFA|VEGF206	6.3316	1.8929	-3.827463
SPP1|A_VEGFA|VEGF206	SPP1|A	VEGFA|VEGF206	5.6837	2.06966	-3.43366
THBS1|1_VEGFA|VEGF206	THBS1|1	VEGFA|VEGF206	6.051	1.8086	-3.763739
TNC|1_VEGFA|VEGF206	TNC|1	VEGFA|VEGF206	6.3052	2.20246	-3.865427
VCAM1|1_VEGFA|VEGF206	VCAM1|1	VEGFA|VEGF206	6.3185	1.54501	-3.906193
VTN_VEGFA|VEGF206	VTN	VEGFA|VEGF206	5.9766	1.92834	-3.592753
ALCAM|1_WNT10A	ALCAM|1	WNT10A	6.7984	1.60978	-4.258142
BCAN|1_WNT10A	BCAN|1	WNT10A	6.424	1.59002	-3.778233
BGN_WNT10A	BGN	WNT10A	6.8008	1.47443	-4.114401
CD44|1_WNT10A	CD44|1	WNT10A	6.3641	1.68784	-4.094321
CDH15_WNT10A	CDH15	WNT10A	6.3127	1.70036	-3.865785
CDH1|1_WNT10A	CDH1|1	WNT10A	6.8943	1.45837	-4.103258
CDH20_WNT10A	CDH20	WNT10A	5.8575	1.41395	-3.711091
CDH3|1_WNT10A	CDH3|1	WNT10A	6.1715	1.522	-3.404017
CDH6|1_WNT10A	CDH6|1	WNT10A	6.3735	1.47872	-3.93891
CDH8_WNT10A	CDH8	WNT10A	6.6818	1.07435	-3.77527
CEACAM6_WNT10A	CEACAM6	WNT10A	6.6802	1.44218	-4.01861
COL1_WNT10A	COL1	WNT10A	6.3941	1.51719	-3.844762
COL23A1|1_WNT10A	COL23A1|1	WNT10A	6.6884	1.1068	-4.047765
COL2A1|2_WNT10A	COL2A1|2	WNT10A	6.9231	1.30258	-4.172586
COL3A1|1_WNT10A	COL3A1|1	WNT10A	6.5725	1.28782	-3.886789
COL4_WNT10A	COL4	WNT10A	6.5722	1.42176	-3.937049
COL5A1_WNT10A	COL5A1	WNT10A	6.7899	1.60281	-3.997164
DCN|A_WNT10A	DCN|A	WNT10A	6.8145	1.80877	-4.048436
DSG2_WNT10A	DSG2	WNT10A	6.7335	1.21531	-4.046104
ECM1|1_WNT10A	ECM1|1	WNT10A	6.488	1.43043	-3.956912
ELN|3_WNT10A	ELN|3	WNT10A	5.9261	1.05134	-3.7028
FBN1_WNT10A	FBN1	WNT10A	6.9289	1.40468	-3.983476
FN1|1_WNT10A	FN1|1	WNT10A	6.9626	1.63309	-4.053132
GAP43|1_WNT10A	GAP43|1	WNT10A	6.637	1.78298	-4.034337
HA<500kDa_WNT10A	HA<500kDa	WNT10A	6.6956	1.6487	-4.089459
HA>500kDa_WNT10A	HA>500kDa	WNT10A	6.6174	1.66017	-4.028222
ICAM1_WNT10A	ICAM1	WNT10A	6.4483	1.38322	-3.920055
ITGA10B1_WNT10A	ITGA10B1	WNT10A	6.451	1.98932	-3.757197
ITGA2B1_WNT10A	ITGA2B1	WNT10A	6.6255	1.43681	-3.942691
ITGA3B1_WNT10A	ITGA3B1	WNT10A	6.3616	1.61781	-3.842825
ITGA4B1_WNT10A	ITGA4B1	WNT10A	6.3948	1.64482	-4.039114
ITGA6B4_WNT10A	ITGA6B4	WNT10A	6.5966	1.70342	-3.960926
ITGA9B1_WNT10A	ITGA9B1	WNT10A	6.1183	1.54504	-3.84935
ITGAMB2_WNT10A	ITGAMB2	WNT10A	6.5791	1.36996	-4.129205
ITGAVB6_WNT10A	ITGAVB6	WNT10A	6.3038	1.77218	-3.60299
LAMB1_WNT10A	LAMB1	WNT10A	6.4286	1.40449	-4.020091
LUM_WNT10A	LUM	WNT10A	6.6631	1.72515	-3.956326
Laminin3B32_WNT10A	Laminin3B32	WNT10A	6.6634	1.57989	-3.961818
NID1|1_WNT10A	NID1|1	WNT10A	4.2829	1.78507	-3.548286
OMD_WNT10A	OMD	WNT10A	6.2614	1.72009	-3.76151
PECAM1|Long_WNT10A	PECAM1|Long	WNT10A	6.6234	1.57615	-3.996866
POSTN|1_WNT10A	POSTN|1	WNT10A	6.7948	1.76178	-4.071664
SPARC_WNT10A	SPARC	WNT10A	6.6571	1.52054	-3.971979
SPP1|A_WNT10A	SPP1|A	WNT10A	6.4441	1.95469	-3.829137
THBS1|1_WNT10A	THBS1|1	WNT10A	6.6117	1.87683	-4.082497
TNC|1_WNT10A	TNC|1	WNT10A	6.5812	1.27225	-3.936369
VCAM1|1_WNT10A	VCAM1|1	WNT10A	6.7097	1.34054	-4.097202
VTN_WNT10A	VTN	WNT10A	6.0922	1.67724	-3.669006
ALCAM|1_WNT3A|1	ALCAM|1	WNT3A|1	6.4482	1.4889	-3.779689
BCAN|1_WNT3A|1	BCAN|1	WNT3A|1	6.4787	1.68767	-3.868572
BGN_WNT3A|1	BGN	WNT3A|1	6.4163	1.63798	-3.78634
CD44|1_WNT3A|1	CD44|1	WNT3A|1	6.1921	1.65807	-3.733868
CDH15_WNT3A|1	CDH15	WNT3A|1	6.3266	1.51537	-3.828311
